X,Y,ID,RA_NE,Name,Village,Sub_Distri,District,Province,Latitude,Longitude,Cluster_Nu,Type_,Year_,Funds_Reci,Constructi
124.559611,-9.43811,USB 0673,MoNE,SMPN Nunuhfafi,Banae,Insana,Timor Tengah Utara,Nusa Tenggara Timur,     -9.43811100000,    124.55961100000,41,USB,2008,"1,369,990",Brick
124.567778,-9.53147,USB 0674,MoNE,SMPN Tublopo,Tubulopo,Kota Kefamenanu,Timor Tengah Utara,Nusa Tenggara Timur,     -9.53147200000,    124.56777800000,41,USB,2008,"1,296,769",Brick
124.484167,-9.48394,USB 0675,MoNE,SMPN Neonbat,"Maureti
Maubeli","Kota
Kota Kefamenanu",Timor Tengah Utara,Nusa Tenggara Timur,     -9.48394400000,    124.48416700000,41,USB,2008,"1,310,788",Brick
124.5021670000001,-9.55642,USB 0676,MoNE,SMPN Naiola,Naiola,Miomafo Timur,Timor Tengah Utara,Nusa Tenggara Timur,     -9.55641700000,    124.50216700000,41,USB,2008,"1,311,912",Brick
124.453139,-9.3705,USB 0677,MoNE,SMPN Bitefa,Bitefa,Miomafo Timur,Timor Tengah Utara,Nusa Tenggara Timur,     -9.37050000000,    124.45313900000,41,USB,2008,"1,306,409",Brick
124.429278,-9.52319,USB 0679,MoNE,SMPN Oehoma,Bijaepasu,Miomafo Barat,Timor Tengah Utara,Nusa Tenggara Timur,     -9.52319400000,    124.42927800000,41,USB,2008,"1,296,819",Brick
119.231133,-2.995783,USB 0680,MoNE,SMPN Galung,Salumokanan,Rante Bulahan Timur,Mamasa,Sulawesi Barat,     -2.99578300000,    119.23113300000,38,USB,2008,"1,299,377",Concrete
119.180306,-2.70653,USB 0681,MoNE,SMPN Salutabongan,Tampa Kurra,Tabulahan,Mamasa,Sulawesi Barat,     -2.70652800000,    119.18030600000,38,USB,2008,"1,299,377",Concrete
119.380083,-2.96117,USB 0682,MoNE,SMPN 1 Tawalian,Rante Tangnga,Tawalian,Mamasa,Sulawesi Barat,     -2.96116700000,    119.38008300000,38,USB,2008,"1,300,517",Concrete
119.193233,-2.402567,USB 0683,MoNE,SMPN Benggaulu,Benggaulu,Karossa,Mamuju,Sulawesi Barat,     -2.40256700000,    119.19323300000,38,USB,2008,"1,304,497",Concrete
119.407183,-1.759983,USB 0684,MoNE,SMPN Boda-Boda,Boda-Boda,Papalang,Mamuju,Sulawesi Barat,     -1.75998300000,    119.40718300000,38,USB,2008,"1,299,359",Concrete
118.970083,-3.40819,USB 0685,MoNE,SMPN 2 Alu,Saragian,Allu,Polewali Mandar,Sulawesi Barat,     -3.40819400000,    118.97008300000,38,USB,2008,"1,299,559",Concrete
119.15715,-3.36292,USB 0687,MoNE,SMPN 6 Campalagian,Laliko,Campalagian,Polewali Mandar,Sulawesi Barat,     -3.36291700000,    119.15715000000,38,USB,2008,"1,296,187",Concrete
119.120217,-3.49732,USB 0688,MoNE,SMPN 7 Campalagian,Suruang,Campalagian,Polewali Mandar,Sulawesi Barat,     -3.49731700000,    119.12021700000,38,USB,2008,"1,296,187",Concrete
119.156750000000102,-3.36319,USB 0689,MoNE,SMPN 2 Mapilli,Kurma,Mapilli,Polewali Mandar,Sulawesi Barat,     -3.36319400000,    119.15675000000,38,USB,2008,"1,296,187",Concrete
119.0486,-3.49905,USB 0691,MoNE,SMPN 3 Tapango,Riso,Tapango,Polewali Mandar,Sulawesi Barat,     -3.49905000000,    119.04860000000,38,USB,2008,"1,296,187",Concrete
119.0355330000001,-3.22428,USB 0692,MoNE,SMPN 4 Tubbi,Tubbi,Tubbi Taramanu,Polewali Mandar,Sulawesi Barat,     -3.22428300000,    119.03553300000,38,USB,2008,"1,256,398",Concrete
120.269186000000104,-4.60547,USB 0693,MoNE,SMPN 4 Barebo,Kajaolaliddong,Barebbo,Bone,Sulawesi Selatan,     -4.60547200000,    120.26918600000,37,USB,2008,"1,307,667",Concrete
120.268569,-4.73506,USB 0694,MoNE,SMPN 4 Cina,Abbumpungeng,Cina,Bone,Sulawesi Selatan,     -4.73506400000,    120.26856900000,37,USB,2008,"1,295,832",Concrete
119.951883,-4.53554,USB 0695,MoNE,SMPN 3 Lamuru,Turucinnae,Lamuru,Bone,Sulawesi Selatan,     -4.53553600000,    119.95188300000,37,USB,2008,"1,299,727",Concrete
119.929694,-4.74397,USB 0696,MoNE,SMPN 5 Lappariaja,Mattampawalie,Lappariaja,Bone,Sulawesi Selatan,     -4.74397200000,    119.92969400000,37,USB,2008,"1,318,110",Concrete
120.269228,-4.51919,USB 0697,MoNE,SMPN 8 Watampone,Kelurahan Bulutempe,Tanete Riattang Barat,Bone,Sulawesi Selatan,     -4.51918900000,    120.26922800000,37,USB,2008,"1,287,646",Concrete
120.301733,-4.48501,USB 0698,MoNE,SMPN 9 Watampone,Kelurahan Polewali,Tanete Riattang Barat,Bone,Sulawesi Selatan,     -4.48500800000,    120.30173300000,37,USB,2008,"1,295,675",Concrete
120.103483,-5.36597,USB 0699,MoNE,SMPN 8 Bontolohe,Bontolohe,Rilau Ale,Bulukumba,Sulawesi Selatan,     -5.36597200000,    120.10348300000,36,USB,2008,"1,307,637",Concrete
119.752,-3.55464,USB 0700,MoNE,SMPN 7 Enrekang,Karueng,Enrekang,Enrekang,Sulawesi Selatan,     -3.55463900000,    119.75200000000,38,USB,2008,"1,300,234",Concrete
119.876417,-3.35656,USB 0701,MoNE,SMPN 6 Anggeraja,Rante Mario,Malua,Enrekang,Sulawesi Selatan,     -3.35655600000,    119.87641700000,38,USB,2008,"1,300,972",Concrete
119.838189,-5.36758,USB 0702,MoNE,SMPN 3 Bontolempangan,Paladingan,Bontolempangan,Gowa,Sulawesi Selatan,     -5.36758300000,    119.83818900000,36,USB,2008,"1,299,975",Concrete
119.446667,-5.36934,USB 0703,MoNE,SMPN 4 Bontonompo,Kantangka,Bontonompo,Gowa,Sulawesi Selatan,     -5.36934400000,    119.44666700000,36,USB,2008,"1,299,378",Concrete
119.41785,-5.34082,USB 0704,MoNE,SMPN 3 Bontonompo,Bontobiraeng,Bontonompo,Gowa,Sulawesi Selatan,     -5.34081700000,    119.41785000000,36,USB,2008,"1,298,565",Concrete
119.4669,-5.25793,USB 0705,MoNE,SMPN 5 Pallangga,Julubori,Pallangga (Gowa),Gowa,Sulawesi Selatan,     -5.25793300000,    119.46690000000,36,USB,2008,"1,299,341",Concrete
119.849233,-5.247,USB 0706,MoNE,"SMPN 3 Tinggimoncong
SMPN 4 Tinggimoncong",Gantarang,Tinggimoncong,Gowa,Sulawesi Selatan,     -5.24700000000,    119.84923300000,36,USB,2008,"1,299,524",Concrete
119.578861,-5.63644,USB 0707,MoNE,SMPN 5 Bangkala,Mallasoro,Bangkala,Jeneponto,Sulawesi Selatan,     -5.63644400000,    119.57886100000,36,USB,2008,"1,299,432",Concrete
119.537778,-5.58061,USB 0708,MoNE,SMPN 7 Bangkala Barat,Garassikang,Bangkala Barat,Jeneponto,Sulawesi Selatan,     -5.58061100000,    119.53777800000,36,USB,2008,"1,299,011",Concrete
119.877028,-5.59731,USB 0709,MoNE,SMPN 5 Batang,Balang Loe,Tarowang,Jeneponto,Sulawesi Selatan,     -5.59730600000,    119.87702800000,36,USB,2008,"1,299,814",Concrete
119.713316,-5.15252,USB 0710,MoNE,SMPN 6 Binamu,Balang Beru,Binamu,Jeneponto,Sulawesi Selatan,     -5.15252500000,    119.71331600000,36,USB,2008,"1,299,173",Concrete
119.690833,-5.69675,USB 0711,MoNE,SMPN 5 Binamu,Biringkassi,Binamu,Jeneponto,Sulawesi Selatan,     -5.69675000000,    119.69083300000,36,USB,2008,"1,299,885",Concrete
119.65975,-5.57039,USB 0712,MoNE,SMPN 4 Bonto Ramba,Batujala,Bontoramba,Jeneponto,Sulawesi Selatan,     -5.57038900000,    119.65975000000,36,USB,2008,"1,299,076",Concrete
119.6768,-5.65275,USB 0713,MoNE,SMPN 5 Tamalatea,Turatea,Tamalatea (Jeneponto),Jeneponto,Sulawesi Selatan,     -5.65275000000,    119.67680000000,36,USB,2008,"1,299,284",Concrete
119.751833,-5.62963,USB 0714,MoNE,SMPN 4 Turatea,Kayu Loe Barat,Turatea,Jeneponto,Sulawesi Selatan,     -5.62963300000,    119.75183300000,36,USB,2008,"1,299,769",Concrete
120.278017,-3.36462,USB 0715,MoNE,SMPN 4 Bajo,Kadong-Kadong,Bajo,Luwu,Sulawesi Selatan,     -3.36461700000,    120.27801700000,38,USB,2008,"1,300,813",Concrete
120.308683,-3.51293,USB 0716,MoNE,SMPN 4 Larompong,Rante Alang,Larompong,Luwu,Sulawesi Selatan,     -3.51293300000,    120.30868300000,38,USB,2008,"1,282,656",Concrete
120.137167,-3.40745,USB 0717,MoNE,SMPN 1 Ulusalu,Ulusalu,Latimojong,Luwu,Sulawesi Selatan,     -3.40745000000,    120.13716700000,38,USB,2008,"1,318,293",Wood
120.354650000000106,-3.27317,USB 0718,MoNE,SMPN 1 Ponrang Selatan,To Balo,Ponrang,Luwu,Sulawesi Selatan,     -3.27316700000,    120.35465000000,38,USB,2008,"1,297,458",Concrete
120.07585,-2.84787,USB 0719,MoNE,SMPN 1 Walenrang Utara,Satandung,Walenrang Utara,Luwu,Sulawesi Selatan,     -2.84786700000,    120.07585000000,38,USB,2008,"1,309,944",Concrete
120.237350000000106,-2.72868,USB 0720,MoNE,SMPN 7 Sabbang,Tete Uri,Sabbang,Luwu Utara,Sulawesi Selatan,     -2.72868300000,    120.23735000000,38,USB,2008,"1,304,885",Concrete
120.532194,-6.08956,USB 0722,MoNE,SMPN 4 Bontomanai,Bontomarannu,Bontomanai,Selayar,Sulawesi Selatan,     -6.08955600000,    120.53219400000,37,USB,2008,"1,299,752",Concrete
120.105417000000102,-5.21567,USB 0723,MoNE,SMPN 3 Sinjai Tengah,Saotanre,Sinjai Tengah,Sinjai,Sulawesi Selatan,     -5.21566700000,    120.10541700000,37,USB,2008,"1,298,126",Concrete
120.308000000000106,-5.286444,USB 0724,MoNE,SMPN 4 Tellulimpoe,Pattongko,Tellu Limpoe,Sinjai,Sulawesi Selatan,     -5.28644400000,    120.30800000000,37,USB,2008,"1,291,857",Concrete
119.823278,-3.07881,USB 0726,MoNE,SMPN 5 Makale,Rante,Makale,Tana Toraja,Sulawesi Selatan,     -3.07880600000,    119.82327800000,38,USB,2008,"1,299,514",Concrete
119.747528000000102,-3.027139,USB 0727,MoNE,SMPN 8 Saluputti,Tapokko,Saluputti,Tana Toraja,Sulawesi Selatan,     -3.02713900000,    119.74752800000,38,USB,2008,"1,299,198",Concrete
119.97275,-3.99383,USB 0731,MoNE,SMPN 4 Belawa,Malakke,Belawa,Wajo,Sulawesi Selatan,     -3.99383300000,    119.97275000000,37,USB,2008,"1,297,806",Concrete
120.118872,-3.93559,USB 0732,MoNE,SMPN 3 Gilireng,Lamata,Gilireng,Wajo,Sulawesi Selatan,     -3.93559400000,    120.11887200000,37,USB,2008,"1,297,730",Concrete
120.27975,-3.89869,USB 0733,MoNE,SMPN 3 Keera,Lalliseng,Keera,Wajo,Sulawesi Selatan,     -3.89869400000,    120.27975000000,37,USB,2008,"1,299,407",Concrete
120.178583,-4.10245,USB 0734,MoNE,SMPN 3 Penrang,Penrang,Penrang,Wajo,Sulawesi Selatan,     -4.10244700000,    120.17858300000,37,USB,2008,"1,299,237",Concrete
120.246417,-4.18986,USB 0735,MoNE,SMPN 3 Takalalla,Ajuraja,Takkalalla,Wajo,Sulawesi Selatan,     -4.18986100000,    120.24641700000,37,USB,2008,"1,300,032",Concrete
122.557444,-1.251139,USB 0736,MoNE,SMPN 4 Batui,Lamo,Batui,Banggai,Sulawesi Tengah,     -1.25113900000,    122.55744400000,35,USB,2008,"1,268,750",Concrete
122.388083,-1.32733,USB 0737,MoNE,SMPN 3 Batui,SPC,Batui,Banggai,Sulawesi Tengah,     -1.32733300000,    122.38808300000,35,USB,2008,"1,271,310",Concrete
122.189417,-0.887,USB 0738,MoNE,SMPN 5 Bunta,Laonggo,Bunta,Banggai,Sulawesi Tengah,     -0.88700000000,    122.18941700000,35,USB,2008,"1,286,688",Concrete
122.256667000000107,-1.51906,USB 0739,MoNE,SMPN 4 Toili Barat,Kami Wangi,Toili Barat,Banggai,Sulawesi Tengah,     -1.51905600000,    122.25666700000,35,USB,2008,"1,272,892",Concrete
119.719325,-0.68578,USB 0740,MoNE,SMPN 10 Banawa,Ganti,Banawa,Donggala,Sulawesi Tengah,     -0.68577800000,    119.71932500000,35,USB,2008,"1,291,008",Concrete
119.927211,0.172306,USB 0741,MoNE,"SMPN 6 Dampelas
SMPN Dampelas",Budi Mukti,"Damsol
Dampelas",Donggala,Sulawesi Tengah,      0.17230600000,    119.92721100000,35,USB,2008,"1,272,006",Concrete
120.001714000000106,-1.51503,USB 0742,MoNE,SMPN 3 Kulawi,Sungku,Kulawi,"Sigi
Donggala",Sulawesi Tengah,     -1.51502800000,    120.00171400000,35,USB,2008,"1,312,933",Concrete
119.602747,-0.98578,USB 0743,MoNE,SMPN 6 Marawola,"Rondingo
Rodingo",Marawola,"Sigi
Donggala",Sulawesi Tengah,     -0.98577800000,    119.60274700000,35,USB,2008,"1,422,028",Wood
119.575556,-0.92353,USB 0744,MoNE,"SMPN 5 Banawa Selatan
SMPN 7 Marawola",Malino,"Banawa Selatan
Marawola",Donggala,Sulawesi Tengah,     -0.92352800000,    119.57555600000,35,USB,2008,"1,296,944",Concrete
119.831639,-0.5859,USB 0745,MoNE,SMPN 9 Sindue,Dalaka,Sindue,Donggala,Sulawesi Tengah,     -0.58590000000,    119.83163900000,35,USB,2008,"1,260,709",Concrete
121.780694,-2.27414,USB 0746,MoNE,SMPN 2 Bungku Barat,Topogaro,Bungku Barat,Morowali,Sulawesi Tengah,     -2.27413900000,    121.78069400000,35,USB,2008,"1,299,239",Concrete
120.044389,-0.40336,USB 0747,MoNE,"SMPN 2 Ampibabo
SMPN 7 Ampibabo",Buranga,Ampibabo,Parigi Moutong,Sulawesi Tengah,     -0.40336100000,    120.04438900000,35,USB,2008,"1,283,202",Concrete
121.013639,0.517028,USB 0748,MoNE,SMPN 9 Moutong,Wanagading,Bolano Lambunu,Parigi Moutong,Sulawesi Tengah,      0.51702800000,    121.01363900000,35,USB,2008,"1,292,613",Concrete
120.716472,0.494083,USB 0749,MoNE,"SMPN 2 Mepanga
SMPN 8 Tomini",Ogotion,Mepanga,Parigi Moutong,Sulawesi Tengah,      0.49408300000,    120.71647200000,35,USB,2008,"1,291,286",Concrete
121.218214000000103,0.495444,USB 0750,MoNE,"SMPN 2 Taopa
SMPN 8 Moutong",Karya Agung,"Taopa
Taupa",Parigi Moutong,Sulawesi Tengah,      0.49544400000,    121.21821400000,35,USB,2008,"1,293,177",Concrete
120.128825,0.185994,USB 0751,MoNE,"SMPN 4 Tinombo
SMPN 8 Tinombo",Sipayo,Tinombo,Parigi Moutong,Sulawesi Tengah,      0.18599400000,    120.12882500000,35,USB,2008,"1,298,336",Concrete
120.794556,-1.43378,USB 0752,MoNE,SMPN 4 Lage,Silanca,Lage,Poso,Sulawesi Tengah,     -1.43377800000,    120.79455600000,35,USB,2008,"1,325,181",Concrete
120.630806,-1.39494,USB 0753,MoNE,SMPN 3 Poso Pesisir,Pinedapa,Poso Pesisir,Poso,Sulawesi Tengah,     -1.39494400000,    120.63080600000,35,USB,2008,"1,324,291",Concrete
120.593306,-1.27197,USB 0754,MoNE,SMPN 3 Poso Pesisir Utara,Kilo,Poso Pesisir Utara,Poso,Sulawesi Tengah,     -1.27197200000,    120.59330600000,35,USB,2008,"1,324,769",Concrete
121.059528,-1.446417,USB 0755,MoNE,SMPN 6 Tojo,Mawomba,Tojo Barat,Tojo Una-Una,Sulawesi Tengah,     -1.44641700000,    121.05952800000,35,USB,2008,"1,298,018",Concrete
120.301875,0.968917,USB 0756,MoNE,SMPN 3 Dampal Utara,Bambapula,Dampal Utara,Toli-Toli,Sulawesi Tengah,      0.96891700000,    120.30187500000,35,USB,2008,"1,297,786",Concrete
121.166361,1.2687,USB 0757,MoNE,SMPN 3 Tolitoli Utara,Lakuan Tolitoli,Toli-Toli Utara,Toli-Toli,Sulawesi Tengah,      1.26870000000,    121.16636100000,35,USB,2008,"1,296,806",Concrete
121.928833,-4.87764,USB 0758,MoNE,SMPN 5 Poleang Timur,Larete,Poleang,Bombana,Sulawesi Tenggara,     -4.87763900000,    121.92883300000,39,USB,2008,"1,299,434",Brick
122.788028,-5.66958,USB 0759,MoNE,SMPN 3 Lapandewa,Burangasi,Lapandewa,Buton,Sulawesi Tenggara,     -5.66958300000,    122.78802800000,39,USB,2008,"1,300,166",Brick
122.526944,-5.68203,USB 0760,MoNE,SMPN 2 Siompu,Kaimbulawa,Siompu,Buton,Sulawesi Tenggara,     -5.68202800000,    122.52694400000,39,USB,2008,"1,316,005",Brick
122.052444,-5.49211,USB 0762,MoNE,SMPN Talaga Besar,Talaga Besar,Talaga Raya,Buton,Sulawesi Tenggara,     -5.49211100000,    122.05244400000,39,USB,2008,"1,325,174",Brick
121.937917,-4.20111,USB 0763,MoNE,SMPN 4 Ladongi,Gunung Jaya,Ladongi,Kolaka,Sulawesi Tenggara,     -4.20111100000,    121.93791700000,39,USB,2008,"1,296,619",Brick
121.973528000000101,-4.18878,USB 0764,MoNE,SMPN 5 Ladongi,Dangia,Ladongi,Kolaka,Sulawesi Tenggara,     -4.18877800000,    121.97352800000,39,USB,2008,"1,298,833",Brick
121.577778,-4.46383,USB 0767,MoNE,SMPN 1 Polinggona,Puudongi,Polinggona,Kolaka,Sulawesi Tenggara,     -4.46383300000,    121.57777800000,39,USB,2008,"1,299,775",Brick
121.578194,-4.34464,USB 0768,MoNE,SMPN 3 Tanggetada,Pewisao Jaya,Tanggetada,Kolaka,Sulawesi Tenggara,     -4.34463900000,    121.57819400000,39,USB,2008,"1,298,735",Brick
121.338472,-3.901722,USB 0769,MoNE,SMPN 3 Wolo,Ulu Lapo-Pao,Wolo,Kolaka,Sulawesi Tenggara,     -3.90172200000,    121.33847200000,39,USB,2008,"1,297,455",Brick
121.095722,-2.92269,USB 0770,MoNE,SMPN 3 Batu Putih,Tolala,Batu Putih (Kolaka Utara),Kolaka Utara,Sulawesi Tenggara,     -2.92269400000,    121.09572200000,39,USB,2008,"1,303,185",Brick
120.912694000000101,-3.52869,USB 0771,MoNE,SMPN 2 Lasusua,Rante Limbong,Lasusua,Kolaka Utara,Sulawesi Tenggara,     -3.52869400000,    120.91269400000,39,USB,2008,"1,296,428",Brick
121.073611,-3.1085,USB 0773,MoNE,SMPN 1 Pakue Utara,Toaha,Pakue,Kolaka Utara,Sulawesi Tenggara,     -3.10850000000,    121.07361100000,39,USB,2008,"1,300,423",Brick
122.227694,-3.91703,USB 0774,MoNE,SMPN 2 Amonggedo,Dunggua,Amanggedo,Konawe,Sulawesi Tenggara,     -3.91702800000,    122.22769400000,39,USB,2008,"1,295,252",Brick
122.351528,-3.97261,USB 0775,MoNE,SMPN 2 Besulutu,Silea,Besulutu,Konawe,Sulawesi Tenggara,     -3.97261100000,    122.35152800000,39,USB,2008,"1,293,628",Brick
122.277667,-3.69175,USB 0776,MoNE,SMPN 2 Lasolo,Toreo,Lasolo,Konawe Utara,Sulawesi Tenggara,     -3.69175000000,    122.27766700000,39,USB,2008,"1,295,703",Brick
122.2054720000001,-3.98022,USB 0777,MoNE,SMPN 2 Pondidaha,Ambulanu,Pondidaha,Konawe,Sulawesi Tenggara,     -3.98022200000,    122.20547200000,39,USB,2008,"1,295,470",Brick
122.987944,-4.04714,USB 0779,MoNE,SMPN 2 Wawoni Barat,Lamoluo,Wawonii Barat,Konawe,Sulawesi Tenggara,     -4.04713900000,    122.98794400000,39,USB,2008,"1,307,899",Brick
122.29175,-4.33689,USB 0780,MoNE,SMPN 6 Andoolo,Potoro,Andoolo,Konawe Selatan,Sulawesi Tenggara,     -4.33688900000,    122.29175000000,39,USB,2008,"1,295,909",Brick
122.105444,-4.22214,USB 0781,MoNE,SMPN 5 Angata,Lamara,Angata,Konawe Selatan,Sulawesi Tenggara,     -4.22213900000,    122.10544400000,39,USB,2008,"1,298,082",Brick
122.209222,-4.23431,USB 0782,MoNE,SMPN Anggokoti,Anggokoti,Buke,Konawe Selatan,Sulawesi Tenggara,     -4.23430600000,    122.20922200000,39,USB,2008,"1,297,792",Brick
122.729194,-4.34647,USB 0783,MoNE,SMPN 4 Kolono,Roda,Kolono,Konawe Selatan,Sulawesi Tenggara,     -4.34647200000,    122.72919400000,39,USB,2008,"1,298,672",Brick
122.546194,-4.36669,USB 0784,MoNE,SMPN 6 Lainea,Lalongombu,Lainea,Konawe Selatan,Sulawesi Tenggara,     -4.36668600000,    122.54619400000,39,USB,2008,"1,297,208",Brick
122.238917,-4.06844,USB 0785,MoNE,SMPN 5 Landono,Kondoanu,Landono,Konawe Selatan,Sulawesi Tenggara,     -4.06844400000,    122.23891700000,39,USB,2008,"1,294,072",Brick
122.049056,-4.39433,USB 0786,MoNE,SMPN Potuho Jaya,Potuho Jaya,Lalembuu,Konawe Selatan,Sulawesi Tenggara,     -4.39433300000,    122.04905600000,39,USB,2008,"1,299,257",Brick
122.432694,-5.01508,USB 0787,MoNE,SMPN 5 Parigi,Labulu-Bulu,Parigi (Muna),Muna,Sulawesi Tenggara,     -5.01508300000,    122.43269400000,39,USB,2008,"1,298,248",Brick
122.372,-4.75161,USB 0788,MoNE,SMPN 7 Tikep,Tondasi,Tiworo Tengah,Muna,Sulawesi Tenggara,     -4.75161100000,    122.37200000000,39,USB,2008,"1,300,013",Brick
122.828778,-4.85453,USB 0789,MoNE,SMPN 4 Wakorumba Selatan,Baluara,Wakorumba Selatan,Muna,Sulawesi Tenggara,     -4.85452800000,    122.82877800000,39,USB,2008,"1,308,706",Brick
124.309169,0.742019,USB 0790,MoNE,SMPN 8 Bolaang Uki,Dodepo,Bolaang Uki,Bolaang Mongondow Selatan,Sulawesi Utara,      0.74201900000,    124.30916900000,34,USB,2008,"1,301,523",Concrete
124.161711,0.4014,USB 0791,MoNE,SMPN 6 Pinolosian,Kombot,Pinolosian,"Bolaang Mongondow Selatan
Bolaang Mongondow",Sulawesi Utara,      0.40140000000,    124.16171100000,34,USB,2008,"1,298,980",Concrete
124.302833,0.44485,USB 0792,MoNE,SMPN 5 Pinolosian,Tobayagan,Pinolosian,Bolaang Mongondow Selatan,Sulawesi Utara,      0.44485000000,    124.30283300000,34,USB,2008,"1,298,886",Concrete
123.121911,0.90715,USB 0793,MoNE,SMPN 3 Kaidipang,Inomunga,Kaidipang,Bolaang Mongondow Utara,Sulawesi Utara,      0.90715000000,    123.12191100000,34,USB,2008,"1,299,522",Concrete
123.276319,0.8855,USB 0794,MoNE,SMPN 2 Kaidipang,Pontak,Kaidipang,Bolaang Mongondow Utara,Sulawesi Utara,      0.88550000000,    123.27631900000,34,USB,2008,"1,299,722",Concrete
124.85175,0.973783,USB 0795,MoNE,SMPN 3 Pusomaen,Minanga,Pusomaen,Minahasa Tenggara,Sulawesi Utara,      0.97378300000,    124.85175000000,34,USB,2008,"1,297,812",Concrete
124.771917,1.035717,USB 0796,MoNE,SMPN 6 Ratahan,Rasi,Ratahan,"Minahasa Tenggara
Minahasa Selatan",Sulawesi Utara,      1.03571700000,    124.77191700000,34,USB,2008,"1,297,737",Concrete
124.859967,1.059483,USB 0797,MoNE,SMPN 7 Ratahan,Wongkai,Ratahan,"Minahasa Tenggara
Minahasa Selatan",Sulawesi Utara,      1.05948300000,    124.85996700000,34,USB,2008,"1,301,766",Concrete
124.691567,0.994333,USB 0798,MoNE,SMPN 5 Tombatu,Tonsawang,Tombatu,Minahasa Tenggara,Sulawesi Utara,      0.99433300000,    124.69156700000,34,USB,2008,"1,305,064",Concrete
112.179400000000101,-2.3541,USB 0799,MoNE,SMPN 3 Hanau,Tanjung Paring,Hanau,Seruyan,Kalimantan Tengah,     -2.35410000000,    112.17940000000,32,USB,2008,"1,301,688",Concrete
111.66,-0.75433,USB 0800,MoNE,SMPN 5 Sayan,Landau Sadak,Sayan,Melawi,Kalimantan Barat,     -0.75433000000,    111.66000000000,31,USB,2008,"1,298,164",Wood
110.93642,-0.18453,USB 0801,MoNE,SMPN 7 Sekadau Hulu,Mondi,Sekadau Hulu,Sekadau,Kalimantan Barat,     -0.18453000000,    110.93642000000,31,USB,2008,"1,307,625",Wood
111.41247,-0.15773,USB 0802,MoNE,SMPN 7 Tempunak,Kenyabur Baru,Tempunak,Sintang,Kalimantan Barat,     -0.15773000000,    111.41247000000,31,USB,2008,"1,311,037",Brick
127.978333,-3.68722,USB 0803,MoNE,SMPN 8 Leihitu,Negeri Lima,Leihitu,Maluku Tengah,Maluku,     -3.68722200000,    127.97833300000,45,USB,2008,"1,295,231",Brick
129.696667,-2.84389,USB 0804,MoNE,SMPN 12 Seram Utama,Tanah Merah,Seram Utara,Maluku Tengah,Maluku,     -2.84388900000,    129.69666700000,45,USB,2008,"1,298,136",Brick
129.066944,-2.9125,USB 0805,MoNE,SMPN 11 Seram Utara,Herlau,Seram Utara Barat,Maluku Tengah,Maluku,     -2.91250000000,    129.06694400000,45,USB,2008,"1,315,138",Brick
131.42205,-3.983666666999909,USB 0806,MoNE,SMPN 9 Pulau Gorom,Kataloka,Pulau Gorom,Seram Bagian Timur,Maluku,     -3.98366666700,    131.42205000000,46,USB,2008,"1,299,205",Brick
119.397777800000085,-9.723277777999954,USB 0807,MoNE,SMPN 3 Lamboya,Ringu Rara,Lamboya,Sumba Barat,Nusa Tenggara Timur,     -9.72327777800,    119.39777780000,42,USB,2008,"1,299,405",Brick
119.387972200000036,-9.762777777999929,USB 0808,MoNE,SMPN 2 Wanakuka,Hobawawi,Wanokaka,Sumba Barat,Nusa Tenggara Timur,     -9.76277777800,    119.38797220000,42,USB,2008,"1,299,438",Brick
120.675555600000052,-9.909416666999959,USB 0809,MoNE,SMPN 2 Rindi,Rindi,Rindi,Sumba Timur,Nusa Tenggara Timur,     -9.90941666700,    120.67555560000,42,USB,2008,"1,300,198",Brick
119.048633,-3.49907,USB 0810,MoNE,SMPN 2 Balanipa,Balanipa,Balanipa,Polewali Mandar,Sulawesi Barat,     -3.49906700000,    119.04863300000,38,USB,2008,"1,297,720",Concrete
118.944222,-3.20447,USB 0811,MoNE,SMPN Tubbi Toranmanu,Besoangin,Tubbi Taramanu,Polewali Mandar,Sulawesi Barat,     -3.20447200000,    118.94422200000,38,USB,2008,"1,302,330",Wood
119.791194,-5.60494,USB 0812,MoNE,SMPN 6 Turatea,Bungungloe,Turatea,Jeneponto,Sulawesi Selatan,     -5.60494400000,    119.79119400000,36,USB,2008,"1,299,702",Concrete
119.670861,-3.80661,USB 0813,MoNE,SMPN 9 Pinrang,Tiroang,Tiroang,Pinrang,Sulawesi Selatan,     -3.80661100000,    119.67086100000,38,USB,2008,"1,306,716",Concrete
119.692111,-3.28861,USB 0814,MoNE,SMPN 5 Bonggakaradeang,Bau,Bonggakaradeng,Tana Toraja,Sulawesi Selatan,     -3.28861100000,    119.69211100000,38,USB,2008,"1,299,237",Concrete
119.959111,-3.00847,USB 0815,MoNE,SMPN 4 Buntaorantebea,Buntu Dengen,Buntao Rantebua,Tana Toraja,Sulawesi Selatan,     -3.00847200000,    119.95911100000,38,USB,2008,"1,304,001",Concrete
119.902528,-2.9965,USB 0816,MoNE,SMPN 4 Sanggalangi,Batan,Kesu,Tana Toraja,Sulawesi Selatan,     -2.99650000000,    119.90252800000,38,USB,2008,"1,302,997",Concrete
123.102861,-5.405111,USB 0817,MoNE,SMPN 2 Siotapina,Kumbewaha,Siotapina,Buton,Sulawesi Tenggara,     -5.40511100000,    123.10286100000,39,USB,2008,"1,298,025",Brick
